gun,S,pay,pnl,cm,taker
08-25,1787640300,100.0,-51.0,,0.0
08-25,1787641200,100.0,-34.0,,0.0
08-25,1787642100,33.914964,-13.00586826,,0.0
08-25,1787642400,100.0,24.0,,0.0
08-25,1787643000,99.998063,-37.999263940000006,,0.0
08-25,1787643300,25.0,-15.0,,0.0
08-25,1787649900,195.697659,-62.90306968,,0.0
08-25,1787650200,51.458439,-11.534440969999999,,0.0
08-25,1787650500,207.963635,-90.88273575,,0.0
08-25,1787650800,100.0,55.00000000000001,,0.0
08-25,1787651100,165.5675,-75.66349999999998,,0.0
08-25,1787651400,143.057974,-29.9679915,,0.0
08-25,1787652900,100.0,-41.68000000000001,,100.0
08-25,1787654400,155.249995,-42.9125688,,100.0
08-25,1787654700,281.391375,-64.7721288,,200.0
08-25,1787661000,657.914241,-43.79383046999999,1.4795036983292942,8.51
08-25,1787661300,1061.854378,235.68970823999996,0.9595939490900947,300.0
08-25,1787661600,721.299841,198.26139933000007,1.2017420964902414,0.0
08-25,1787662200,325.541734,10.085297639999965,1.5528497025245893,0.0
08-25,1787662500,210.954743,-7.86229462999998,1.0580716737086528,100.38999999999999
08-25,1787662800,307.62318500000003,41.0599995,,0.0
08-25,1787663100,197.723631,-29.717124540000015,1.3,21.54
08-25,1787663400,906.616992,50.20944551999992,0.974328089739128,0.0
08-25,1787663700,300.0,81.0,,0.0
08-25,1787664000,485.0,202.2,,0.0
08-25,1787664600,194.677248,58.43796924999998,1.051578880531459,0.0
08-25,1787664900,600.229964,202.40509888000003,,0.0
08-25,1787665200,599.9675,65.99800000000005,0.7799999999999999,0.0
08-25,1787665500,1163.814036,-106.67470803999993,0.9900529375145017,165.28
08-25,1787665800,946.527971,73.58943923999993,0.8438150813928628,473.26
08-25,1787666100,348.86594299999996,47.158690879999995,0.8001365116646859,10.0
08-25,1787666400,263.127296,103.04749952,,0.0
08-25,1787666700,356.976386,110.51149895999998,,0.0
08-25,1787667000,25.460479000000003,-3.459503930000001,,0.0
08-25,1787667300,342.698179,-147.12818024,,0.0
08-25,1787667600,111.785293,-25.04029981,,0.0
08-25,1787667900,67.473499,-6.072614909999998,,0.0
08-25,1787668200,994.137108,72.55766245999985,1.1240579939140551,0.0
08-25,1787668500,1043.5364140000001,-50.936435619999884,1.088367493796093,291.06
08-25,1787668800,128.866972,47.17640202,0.28945234359307137,0.0
08-25,1787669100,904.3658479999999,380.2362984399999,,0.0
08-25,1787669400,100.0,43.00000000000001,,0.0
08-25,1787670000,99.99185,-45.99625100000001,,0.0
08-25,1787670600,371.143698,-104.01471150999998,,0.0
08-25,1787670900,796.182615,-93.53477764000002,0.9562349572134906,239.01
08-25,1787671200,146.23691499999998,-32.61077564,0.7099148945342754,0.0
08-25,1787671500,326.667881,153.63612013,0.2656907015286204,0.0
08-25,1787671800,300.0,129.00000000000003,,0.0
08-25,1787672100,83.784137,-4.970926872039004,0.5700010000000001,0.0
08-25,1787672400,707.081293,-88.15277918999996,0.9040203691375296,0.0
08-25,1787672700,598.542678,-190.47444180999997,0.6631668999137921,0.0
08-25,1787673000,481.20483899999994,-76.31964659999997,0.7253183006559905,0.0
08-25,1787673300,123.440811,-35.32731262,,0.0
08-25,1787673600,859.9571119999999,-2.6851234900000236,1.3523632401849652,256.18
08-25,1787673900,600.0,114.0,,0.0
08-25,1787674200,756.365,46.37560000000008,1.0148751547555135,0.0
08-25,1787674500,1186.08111,-507.56062040000006,1.5328556875867216,14.77
08-25,1787674800,599.992221,68.99859977999995,,0.0
08-25,1787675100,8.41,-3.4481,,0.0
08-25,1787675400,230.744209,87.68279942000001,,0.0
08-25,1787675700,131.043915,-39.0982179,,0.0
08-25,1787676000,382.266604,-21.02542267999999,1.11,0.0
08-25,1787676300,671.1673559999999,5.254770899999983,0.8419972039954775,0.0
08-25,1787676600,626.534703,3.924895039999967,0.9906147584215188,0.0
08-25,1787676900,1081.7195159999999,146.38015508,1.0060371589330712,366.34000000000003
08-25,1787677200,212.622825,-99.93272775,,0.0
08-25,1787677500,274.720587,186.80999916000002,,0.0
08-25,1787677800,935.238859,351.55233179000004,0.721652937587695,0.0
08-25,1787678100,409.52031300000004,-102.52241824000001,0.9317584042390796,0.0
08-25,1787678400,340.0,190.4,0.7987500000000001,0.0
08-25,1787678700,952.5125129999999,-22.246352549999983,1.3141771988225286,12.16
08-25,1787679000,235.596088,-11.207294719999993,0.5583958867655165,0.0
08-25,1787679300,1137.9697990000002,222.52748304,0.5994397259965079,407.45
08-25,1787679600,40.0,9.200000000000003,0.5399999999999998,0.0
08-25,1787679900,78.12,-10.155600000000002,,0.0
08-25,1787680200,654.339266,463.75930201999995,0.2973944798833911,241.96
08-25,1787680500,331.127456,-162.76225696,,0.0
08-25,1787680800,1519.0464200000001,245.67441241999995,0.7776559687362722,475.84
08-25,1787681100,599.991802,-233.99680278000002,,0.0
08-25,1787681400,300.0,9.0,,0.0
08-25,1787681700,299.97211599999997,-101.99051944,,0.0
08-25,1787682000,1945.561255,160.82256592999988,0.8343275652829121,67.49000000000001
08-25,1787682600,207.762416,-53.32092816,,0.0
08-25,1787682900,237.668816,-14.26012896,,0.0
08-25,1787683200,662.148209,99.85792885999999,0.7018998747626906,300.0
08-25,1787683500,1273.823862,-190.70740072,0.9846883593144287,0.0
08-25,1787683800,91.91181399999999,-6.433826979999999,,0.0
08-25,1787684100,1053.3366089999997,-197.52368733999998,0.6944411385095144,153.82
08-25,1787684400,550.371332,104.65466899000003,0.46804102884456045,0.0
08-25,1787684700,249.54259500000003,-23.4716409,,0.0
08-25,1787685000,56.201256,12.082736240000003,0.57,0.0
08-25,1787685600,642.642977,-61.66699446,0.6625405256473831,8.0
08-25,1787685900,317.357646,-44.7194469,,0.0
08-25,1787686200,57.5,12.649999999999999,,0.0
08-25,1787686500,183.81685199999998,2.5530957600000193,0.9706738139744623,27.74
08-25,1787686800,567.141561,30.35699358000005,1.1409519009652227,0.0
08-25,1787687100,128.027793,-45.67840134,1.28,0.0
08-25,1787687400,144.27942299999998,-2.3455228800000043,1.0221770731239037,72.13
08-25,1787687700,847.563525,287.70418800000004,0.3207855596851789,51.0
08-25,1787688000,360.414407,-157.89531361000002,,0.0
08-25,1787688300,506.339823,-108.01503729000001,,0.0
08-25,1787688600,1107.748844,297.34741605,0.5746168428143965,41.68000000000001
08-25,1787688900,71.663332,9.031367199999998,0.8165223062875033,0.0
08-25,1787689200,318.01886099999996,-84.65477168999999,,0.0
08-25,1787690100,302.894634,83.20689746,0.5238614643960624,0.0
08-25,1787690400,300.0,87.0,,0.0
08-25,1787690700,415.732597,96.44059656999998,0.5576917013546006,0.0
08-25,1787691000,156.36436899999998,-10.904587719999995,0.9289105972459423,44.38
08-25,1787691300,1126.822763,106.60576751000008,0.8023642925764607,366.78
08-25,1787691600,470.460113,78.86486758000001,1.0693359161187894,104.99
08-25,1787691900,221.526665,65.27564900000002,0.41,110.76
08-25,1787692200,443.24242300000003,-260.52242341000004,,0.0
08-25,1787692500,52.828683,-32.75378346,,0.0
08-25,1787692800,15.0,-1.3499999999999999,,0.0
08-25,1787693100,309.529854,-77.95425474,,0.0
08-25,1787693400,100.0,-17.052,1.2466666666666666,40.0
08-25,1787693700,161.714284,11.319999879999983,,0.0
08-25,1787694000,977.9010619999999,-353.35421286,1.4384929432476183,10.0
08-25,1787694300,664.792216,-36.567422799999974,1.0942902862032082,299.96000000000004
08-25,1787694600,15.0,-0.8999999999999999,,0.0
08-25,1787694900,1349.855904,35.614839350000125,0.8819054716137039,600.0
08-25,1787695500,324.58,29.17119000000001,0.7299999999999999,212.29
08-25,1787695800,525.815786,129.90499934000002,,0.0
08-25,1787696100,981.158525,-158.87786558999994,1.311420348833534,431.05
08-25,1787696400,600.0,-372.0,,0.0
08-25,1787696700,520.524541,153.77309853000003,,0.0
08-25,1787697300,882.2692,-72.81400400000007,1.1795552975810946,0.0
08-25,1787697600,68.826665,0.18076420000000581,0.9772740482417901,34.410000000000004
08-25,1787698500,1187.1861909999998,57.377570109999965,0.793334015294096,147.8
08-25,1787698800,260.0,-73.4,,0.0
08-25,1787699100,668.08,-11.57451999999995,1.0341563884564722,10.0
08-25,1787699400,1379.942845,-414.79663192,0.9551630130844583,71.55
08-25,1787699700,439.489996,-119.40019900000001,0.7374116823590118,0.0
08-25,1787700000,516.700866,-131.84058548,,0.0
08-25,1787700300,1533.2014860000002,331.2018034200001,0.5675474265995204,232.95999999999998
08-25,1787700600,84.74133900000001,4.724227130000003,0.8830256008996367,22.5
08-25,1787700900,35.7,2.7282499999999974,0.8300000000000001,17.85
08-25,1787701500,346.645436,-0.15848995999999715,0.9290154154368121,98.0
08-25,1787701800,622.490669,349.34639450000003,0.3015799548837228,0.0
08-25,1787702100,221.323243,-14.98012589000001,1.13,94.22
08-26,1787702400,209.578305,-115.62831185000002,,0.0
08-26,1787702700,303.78999999999996,36.75799999999998,,0.0
08-26,1787703000,565.9041179999999,96.99491676000002,0.7627957680325559,56.29
08-26,1787703300,600.0,102.0,,0.0
08-26,1787703600,394.756538,158.18165006,0.6614285714285715,0.0
08-26,1787703900,295.0,-79.3,,0.0
08-26,1787704200,383.47883,132.59629938,,0.0
08-26,1787704800,3.623187,2.4999990299999997,,0.0
08-26,1787705100,100.227271,-4.508300380000001,1.09,0.0
08-26,1787705700,66.67,-24.0012,,0.0
08-26,1787706000,500.0,32.5,1.0957142857142856,0.0
08-26,1787706300,550.0,-24.5,1.1557142857142857,0.0
08-26,1787706600,208.33277599999997,21.264977039999977,0.7873323064855959,51.97
08-26,1787706900,450.166906,121.66866412000005,0.6988593794430343,17.77
08-26,1787707200,503.584291,55.73328907000001,0.8453329688808595,100.0
08-26,1787707800,281.4,62.464,0.83,0.0
08-26,1787708100,117.883528,20.040199760000007,,0.0
08-26,1787708400,403.401177,-82.40758782000002,,0.0
08-26,1787708700,42.723452,-8.11745588,,0.0
08-26,1787709000,141.360359,-48.01636894,,0.0
08-26,1787709300,837.381867,311.54131536,0.38568779460165625,0.0
08-26,1787709600,798.440747,135.70366047999994,0.6599178402379631,5.0
08-26,1787709900,698.134793,32.39993241000002,0.4868791726918186,147.16
08-26,1787710200,75.75473600000001,-6.0603788799999965,,0.0
08-26,1787710500,258.824591,45.9653823,0.8254082825256241,0.0
08-26,1787710800,11.120000000000001,-4.22126,,1.12
08-26,1787711100,202.64,24.9914,0.7533418870904066,0.0
08-26,1787711400,483.961849,-0.12365094000000454,0.7084213980681369,0.0
08-26,1787712300,673.44363,-153.6555349,0.6000400265055075,0.0
08-26,1787712600,72.95496500000002,-17.3639799,,0.0
08-26,1787712900,63.149992,-7.829697999999998,,0.0
08-26,1787713200,528.2096819999999,339.71296717999996,0.36623749263394406,0.0
08-26,1787713500,399.995,-109.99900000000001,,0.0
08-26,1787713800,231.347663,-35.11587071,,0.0
08-26,1787714100,689.51259,85.99950233999999,0.7562254835241706,150.0
08-26,1787714700,795.637811,-107.07547002999996,0.8808602345614316,0.0
08-26,1787715300,170.373737,-24.052764690000004,,0.0
08-26,1787715600,595.2007280000001,37.35081649999992,0.665859890948977,71.54
08-26,1787716200,339.010577,-70.79579867999999,,0.0
08-26,1787730900,270.592973,17.963599670000036,1.2598949356926847,0.0
08-26,1787731500,399.96999600000004,22.01720216000001,0.8898759875987599,0.0
08-26,1787731800,189.114221,85.10139944999999,,0.0
08-26,1787732100,214.36441299999998,114.69359858999998,,0.0
08-26,1787732400,493.236542,-98.52655794,,0.0
08-26,1787733000,45.22221999999999,11.387777999999997,0.83,0.0
08-26,1787733300,672.056815,1.5074485399999276,0.9766093459825742,138.35
08-26,1787733600,272.38993600000003,-48.531871939999995,,0.0
08-26,1787734500,750.490219,194.39409851000005,,0.0
08-26,1787734800,59.698642,9.697599279999999,,0.0
08-26,1787735100,273.722664,79.14979860000001,0.5834604407946947,0.0
08-26,1787735400,200.0,-6.0,,0.0
08-26,1787735700,588.614284,284.4283797599999,,380.94
08-26,1787736300,70.180325,-9.488596749999992,1.264437161584497,31.09
08-26,1787736600,85.93,33.51270000000001,,0.0
08-26,1787736900,19.62,2.9430000000000014,,0.0
08-26,1787737200,400.0,44.0,,0.0
08-26,1787737500,419.995453,-269.84695351,,0.0
08-26,1787737800,405.175922,6.064736819999993,0.7363257602097051,64.0
08-26,1787738100,217.664969,-9.417004710000006,,0.0
08-26,1787738400,223.22073799999998,58.179599370000005,,0.0
08-26,1787738700,970.858586,124.58517286000011,1.1336972176374394,127.92
08-26,1787739000,356.671639,-163.70164087,,0.0
08-26,1787739300,56.8,-5.012370000000004,1.1600000000000001,28.4
08-26,1787739600,23.779522,9.987399240000002,,0.0
08-26,1787739900,1173.01278,99.10934566000009,0.7897184252730014,534.27
08-26,1787740200,816.0175389999999,524.7135762599999,,200.0
08-26,1787740500,836.6817390000001,358.7950576300001,,51.83
08-26,1787740800,318.17829700000004,145.84599722000004,,0.0
08-26,1787741100,361.93561100000005,156.72369908000007,,0.0
08-26,1787741400,821.075154,274.1656977000001,,200.0
08-26,1787741700,149.98571199999998,20.997999679999992,,0.0
08-26,1787742000,854.06,-21.254200000000083,1.329535248890012,0.0
08-26,1787742300,2.5,1.0,,0.0
08-26,1787742600,556.952856,-126.05320031999997,1.367435299026215,0.0
08-26,1787742900,600.0000000000001,87.50205000000003,0.7,150.0
08-26,1787743200,773.533074,210.5211996199999,0.6843346650445684,300.0
08-26,1787743500,450.0,93.0,0.7250000000000001,0.0
08-26,1787743800,126.261303,54.080199379999996,,0.0
08-26,1787744100,300.0,55.5,,0.0
08-26,1787744400,98.046119,-13.01494539,,0.0
08-26,1787744700,300.0,8.79419999999999,0.9400000000000001,150.0
08-26,1787745000,269.26,-3.897110000000012,0.9591675242376647,84.63
08-26,1787745300,200.0,-73.6317,,100.0
08-26,1787745600,622.502691,19.097819609999988,1.0008161915893141,132.46
08-26,1787745900,213.49,14.30940000000001,,0.0
08-26,1787746200,177.664281,-127.91828232,,0.0
08-26,1787746500,684.9081789999999,-163.62312085999991,1.3303374878863425,103.16
08-26,1787747400,772.7370639999999,-16.548788860000002,0.8369448957480455,0.0
08-26,1787748000,300.0,-81.49875,1.54,150.0
08-26,1787748300,420.839008,53.365109359999906,1.4734108724294057,41.0
08-26,1787748600,249.52190199999998,-1.2500305800000433,1.2576519683918508,49.76
08-26,1787748900,69.210577,2.648587169999999,1.3461396007621662,0.0
08-26,1787749200,672.720908,-152.8140381199999,1.4765142400477873,292.24
08-26,1787749500,225.43,30.4204,,0.0
08-26,1787749800,441.722221,-146.77332022000002,1.4492787251414816,160.0
08-26,1787750100,475.99555399999997,183.9042293,1.08709583855505,150.0
08-26,1787750400,275.713841,-28.22624435000003,1.2939762563383979,0.0
08-26,1787750700,1064.5067800000002,174.5835984900001,1.1407306280550484,150.0
08-26,1787751000,599.9833290000001,-41.84239117000004,1.1274729161898036,224.19
08-26,1787751600,332.964941,68.94464974718096,1.2374428633784174,0.0
08-26,1787751900,736.545538,-312.611289439129,1.4190479558965277,150.0
08-26,1787752200,36.370908,4.000799879999995,,0.0
08-26,1787752800,150.0,28.499999999999986,,0.0
08-26,1787753100,168.333332,82.56666700000001,0.6618181812231405,0.0
08-26,1787753400,614.907537,-162.00754627000003,,0.0
08-26,1787753700,451.2987,-25.798700999999994,1.0705603442696565,0.0
08-26,1787754000,229.87301300000001,-74.75301481,,0.0
08-26,1787754300,118.06142599999998,-35.4184278,,0.0
08-26,1787754600,313.89511,50.83783240000001,0.713712861024034,0.0
08-26,1787754900,876.0368530000002,424.90760426999975,0.5100226820965391,0.0
08-26,1787755200,1005.444481,171.90852140999996,0.437053899432505,214.54000000000002
08-26,1787755500,498.146114,50.920323159999995,0.6203916592751018,173.95
08-26,1787755800,174.461354,120.36929269000001,,0.0
08-26,1787756100,1144.228725,251.40734630000009,0.5563636304188803,181.22
08-26,1787756400,2004.028481,422.28199112999994,0.5776313332709134,599.9999999999999
08-26,1787756700,581.5362650000001,-289.7978658,,0.0
08-26,1787757000,625.09475,-126.53290793999999,,0.0
08-26,1787757300,292.617998,-35.52472343,,0.0
08-26,1787757900,36.04,-2.5228,1.1400000000000001,0.0
08-26,1787758200,173.59429,-52.315703359999986,,0.0
08-26,1787758500,1339.3541,-35.31959071999995,0.5922738161694306,173.26
08-26,1787759100,238.418268,-33.30258771999999,,0.0
08-26,1787759400,873.1638409999999,-144.77307043000002,,0.0
08-26,1787759700,1053.905528,303.16502566,0.47328893038961584,383.15
08-26,1787760000,1022.9732449999999,77.39565872000003,1.1348145681481536,0.0
08-26,1787760300,28.787439,-0.09827122999999993,0.99,14.39
08-26,1787760600,36.918619,-15.50581998,,0.0
08-26,1787760900,691.60556,-67.30462198000006,0.8813930564977699,211.94
08-26,1787761200,947.436753,92.57643517000002,0.6697947507002348,0.0
08-26,1787761500,208.30667599999998,-26.264221800000012,,0.0
08-26,1787761800,390.456596,-24.788493640000013,0.8009676131562662,127.03
08-26,1787762100,728.4400820000001,-486.45078351,,0.0
08-26,1787762400,63.135482,-8.544720580000003,0.9165057471264367,7.18
08-26,1787763300,652.8497460000001,-45.38782058000004,0.6481731798143366,0.0
08-26,1787763600,243.502262,-61.27767148000001,,0.0
08-26,1787763900,149.9866,-7.499330000000008,,0.0
08-26,1787764500,299.992221,74.99789966999998,,0.0
08-26,1787764800,300.0,-135.0,,0.0
08-26,1787765400,296.51,106.35969999999998,,0.0
08-26,1787765700,200.700864,-106.87846656,,0.0
08-26,1787766000,1022.9170019999999,-7.3328158200000075,0.8148335562737761,150.0
08-26,1787766300,300.0,28.5,0.8099999999999999,0.0
08-26,1787766600,150.0,-55.5,,0.0
08-26,1787766900,900.0,139.17971999999997,0.6866666666666666,108.35
08-26,1787767200,353.314281,-177.15428265,,0.0
08-26,1787767500,543.0385,-407.87080000000003,,0.0
08-26,1787767800,754.096318,-7.07134087999998,0.9032393207201797,300.0
08-26,1787768100,690.428097,83.10665808999994,0.9939077335005206,233.01
08-26,1787768400,432.493161,61.47719719000003,0.7435103706928646,0.0
08-26,1787768700,150.0,-3.0,,0.0
08-26,1787769000,456.835554,62.61910971999998,0.7723169793759214,62.16
08-26,1787769300,571.48,67.89620000000002,0.8575256417364306,0.0
08-26,1787769600,299.945744,-50.52399028000002,1.3368552974328285,0.0
08-26,1787770200,136.102685,23.96651205,0.701313686967911,0.0
08-26,1787770500,356.99,149.82016,1.0524637681159419,111.99
08-26,1787770800,243.879506,-80.10251042,,0.0
08-26,1787771100,150.0,-67.5,,0.0
08-26,1787771400,137.0,-12.3594,0.9491954022988507,50.0
08-26,1787771700,8.257056,-2.6422579199999996,,0.0
08-26,1787772000,300.0,20.92347000000001,0.8449139999999999,150.0
08-26,1787772600,319.460231,-39.98081166999995,1.249389596705174,9.73
08-26,1787772900,312.20690200000007,-99.34790364,,0.0
08-26,1787773200,254.885713,21.12859990999999,1.4535170632429077,0.0
08-26,1787773500,313.33333,78.19999919999998,,0.0
08-26,1787773800,982.7174369999999,205.11551609000003,0.9718376952776165,248.48999999999998
08-26,1787774100,276.19714,-106.52674160000001,,0.0
08-26,1787774400,300.0,-64.5,1.43,0.0
08-26,1787774700,75.36,42.2016,,0.0
08-26,1787775000,235.1878,-16.843604,1.1432279515433112,0.0
08-26,1787775300,412.20218800000004,47.20190908000001,0.9950294454280209,149.98000000000002
08-26,1787775600,505.40999999999997,37.74944999999997,1.1307515906074062,68.47
08-26,1787775900,150.0,22.5,,0.0
08-26,1787776200,916.1389560000001,-47.615517969999985,1.1517410978744111,191.57999999999998
08-26,1787776500,150.0,-73.5,,0.0
08-26,1787777100,168.409645,36.21159409999999,0.5700000000000001,0.0
08-26,1787777400,316.799997,37.66341422000002,1.143858828565443,99.39
08-26,1787777700,1348.969994,198.36047008999998,0.7056392995862006,264.02
